0	1	1	1
0.01	1.005	1.00905	1.01119
0.02	1.01	1.0181	1.02228
0.03	1.015	1.02714	1.03325
0.04	1.02	1.03617	1.04411
0.05	1.025	1.0452	1.05485
0.06	1.03	1.05421	1.06549
0.07	1.035	1.06321	1.076
0.08	1.04	1.07219	1.08641
0.09	1.045	1.08116	1.0967
0.1	1.05	1.0901	1.10688
0.11	1.055	1.09901	1.11694
0.12	1.06	1.1079	1.12688
0.13	1.065	1.11676	1.13671
0.14	1.07	1.12559	1.14642
0.15	1.075	1.13439	1.15602
0.16	1.08	1.14314	1.16549
0.17	1.085	1.15186	1.17485
0.18	1.09	1.16054	1.1841
0.19	1.095	1.16917	1.19322
0.2	1.1	1.17776	1.20222
0.21	1.105	1.1863	1.21111
0.22	1.11	1.19479	1.21987
0.23	1.115	1.20323	1.22852
0.24	1.12	1.2116	1.23704
0.25	1.125	1.21993	1.24544
0.26	1.13	1.22819	1.25372
0.27	1.135	1.23638	1.26188
0.28	1.14	1.24451	1.26992
0.29	1.145	1.25258	1.27783
0.3	1.15	1.26057	1.28563
0.31	1.155	1.26849	1.29329
0.32	1.16	1.27633	1.30084
0.33	1.165	1.2841	1.30825
0.34	1.17	1.29179	1.31555
0.35	1.175	1.29939	1.32272
0.36	1.18	1.30691	1.32976
0.37	1.185	1.31434	1.33668
0.38	1.19	1.32168	1.34347
0.39	1.195	1.32893	1.35013
0.4	1.2	1.33609	1.35667
0.41	1.205	1.34314	1.36307
0.42	1.21	1.3501	1.36936
0.43	1.215	1.35696	1.37551
0.44	1.22	1.36371	1.38153
0.45	1.225	1.37035	1.38742
0.46	1.23	1.37688	1.39319
0.47	1.235	1.38331	1.39882
0.48	1.24	1.38962	1.40432
0.49	1.245	1.39581	1.40969
0.5	1.25	1.40188	1.41493
0.51	1.255	1.40783	1.42004
0.52	1.26	1.41366	1.42501
0.53	1.265	1.41936	1.42986
0.54	1.27	1.42493	1.43457
0.55	1.275	1.43037	1.43914
0.56	1.28	1.43568	1.44358
0.57	1.285	1.44085	1.44789
0.58	1.29	1.44589	1.45206
0.59	1.295	1.45078	1.4561
