0	0.5	0.702508	0.8125
0.01	0.5	0.904894	1.11387
0.02	0.5	0.904529	1.10269
0.03	0.5	0.903922	1.09148
0.04	0.5	0.903071	1.08022
0.05	0.5	0.901978	1.06892
0.06	0.5	0.900641	1.05758
0.07	0.5	0.899062	1.0462
0.08	0.5	0.897239	1.03478
0.09	0.5	0.895174	1.02331
0.1	0.5	0.892865	1.01181
0.11	0.5	0.890313	1.00026
0.12	0.5	0.887519	0.988667
0.13	0.5	0.884481	0.977035
0.14	0.5	0.881201	0.965361
0.15	0.5	0.877677	0.953646
0.16	0.5	0.87391	0.941889
0.17	0.5	0.869901	0.93009
0.18	0.5	0.865648	0.91825
0.19	0.5	0.861152	0.906368
0.2	0.5	0.856414	0.894444
0.21	0.5	0.851432	0.882479
0.22	0.5	0.846207	0.870472
0.23	0.5	0.84074	0.858424
0.24	0.5	0.835029	0.846333
0.25	0.5	0.829075	0.834201
0.26	0.5	0.822878	0.822028
0.27	0.5	0.816439	0.809813
0.28	0.5	0.809756	0.797556
0.29	0.5	0.80283	0.785257
0.3	0.5	0.795661	0.772917
0.31	0.5	0.78825	0.760535
0.32	0.5	0.780595	0.748111
0.33	0.5	0.772697	0.735646
0.34	0.5	0.764556	0.723139
0.35	0.5	0.756172	0.71059
0.36	0.5	0.747545	0.698
0.37	0.5	0.738676	0.685368
0.38	0.5	0.729563	0.672694
0.39	0.5	0.720207	0.659979
0.4	0.5	0.710608	0.647222
0.41	0.5	0.700766	0.634424
0.42	0.5	0.690681	0.621583
0.43	0.5	0.680353	0.608701
0.44	0.5	0.669782	0.595778
0.45	0.5	0.658969	0.582813
0.46	0.5	0.647912	0.569806
0.47	0.5	0.636612	0.556757
0.48	0.5	0.625069	0.543667
0.49	0.5	0.613283	0.530535
0.5	0.5	0.601254	0.517361
0.51	0.5	0.588982	0.504146
0.52	0.5	0.576467	0.490889
0.53	0.5	0.563709	0.47759
0.54	0.5	0.550708	0.46425
0.55	0.5	0.537464	0.450868
0.56	0.5	0.523977	0.437444
0.57	0.5	0.510247	0.423979
0.58	0.5	0.496274	0.410472
0.59	0.5	0.482058	0.396924
0.6	0.5	0.467599	0.383333
0.61	0.5	0.452897	0.369701
0.62	0.5	0.437952	0.356028
0.63	0.5	0.422764	0.342312
0.64	0.5	0.407332	0.328556
0.65	0.5	0.391658	0.314757
0.66	0.5	0.375741	0.300917
0.67	0.5	0.359581	0.287035
0.68	0.5	0.343178	0.273111
0.69	0.5	0.326532	0.259146
0.7	0.5	0.309643	0.245139
0.71	0.5	0.292511	0.23109
0.72	0.5	0.275135	0.217
0.73	0.5	0.257517	0.202868
0.74	0.5	0.239656	0.188694
0.75	0.5	0.221552	0.174479
0.76	0.5	0.203205	0.160222
0.77	0.5	0.184614	0.145924
0.78	0.5	0.165781	0.131583
0.79	0.5	0.146705	0.117201
0.8	0.5	0.127386	0.102778
0.81	0.5	0.107824	0.0883125
0.82	0.5	0.0880183	0.0738056
0.83	0.5	0.06797	0.0592569
0.84	0.5	0.0476787	0.0446667
0.85	0.5	0.0271445	0.0300347
0.86	0.5	0.00636716	0.0153611
0.87	0.5	-0.0146531	0.000645833
0.88	0.5	-0.0359165	-0.0141111
0.89	0.5	-0.0574228	-0.0289097
0.9	0.5	-0.0791721	-0.04375
0.91	0.5	-0.101164	-0.0586319
0.92	0.5	-0.1234	-0.0735556
0.93	0.5	-0.145878	-0.0885208
0.94	0.5	-0.1686	-0.103528
0.95	0.5	-0.191564	-0.118576
0.96	0.5	-0.214771	-0.133667
0.97	0.5	-0.238222	-0.148799
0.98	0.5	-0.261915	-0.163972
0.99	0.5	-0.285851	-0.179187
1	-0.125	-0.310031	-0.194445
1.01	-0.75	-0.334099	-0.232917
1.02	-0.75	-0.357703	-0.270556
1.03	-0.75	-0.380841	-0.307361
1.04	-0.75	-0.403514	-0.343333
1.05	-0.75	-0.425722	-0.378472
1.06	-0.75	-0.447466	-0.412778
1.07	-0.75	-0.468744	-0.44625
1.08	-0.75	-0.489557	-0.478889
1.09	-0.75	-0.509905	-0.510694
1.1	-0.75	-0.529788	-0.541667
1.11	-0.75	-0.549206	-0.571806
1.12	-0.75	-0.568159	-0.601111
1.13	-0.75	-0.586647	-0.629583
1.14	-0.75	-0.604669	-0.657222
1.15	-0.75	-0.622227	-0.684028
1.16	-0.75	-0.63932	-0.71
1.17	-0.75	-0.655947	-0.735139
1.18	-0.75	-0.67211	-0.759444
1.19	-0.75	-0.687808	-0.782917
1.2	-0.75	-0.70304	-0.805556
1.21	-0.75	-0.717808	-0.827361
1.22	-0.75	-0.73211	-0.848333
1.23	-0.75	-0.745947	-0.868472
1.24	-0.75	-0.75932	-0.887778
1.25	-0.75	-0.772227	-0.90625
1.26	-0.75	-0.784669	-0.923889
1.27	-0.75	-0.796647	-0.940694
1.28	-0.75	-0.808159	-0.956667
1.29	-0.75	-0.819206	-0.971806
1.3	-0.75	-0.829788	-0.986111
1.31	-0.75	-0.839905	-0.999583
1.32	-0.75	-0.849557	-1.01222
1.33	-0.75	-0.858744	-1.02403
1.34	-0.75	-0.867466	-1.035
1.35	-0.75	-0.875722	-1.04514
1.36	-0.75	-0.883514	-1.05444
1.37	-0.75	-0.890841	-1.06292
1.38	-0.75	-0.897703	-1.07056
1.39	-0.75	-0.904099	-1.07736
1.4	-0.75	-0.910031	-1.08333
1.41	-0.75	-0.915497	-1.08847
1.42	-0.75	-0.920499	-1.09278
1.43	-0.75	-0.925035	-1.09625
1.44	-0.75	-0.929107	-1.09889
1.45	-0.75	-0.932713	-1.10069
1.46	-0.75	-0.935855	-1.10167
1.47	-0.75	-0.938531	-1.10181
1.48	-0.75	-0.940742	-1.10111
1.49	-0.75	-0.942488	-1.09958
1.5	-0.75	-0.943769	-1.09722
1.51	-0.75	-0.944585	-1.09403
1.52	-0.75	-0.944936	-1.09
1.53	-0.75	-0.944822	-1.08514
1.54	-0.75	-0.944243	-1.07944
1.55	-0.75	-0.943199	-1.07292
1.56	-0.75	-0.94169	-1.06556
1.57	-0.75	-0.939716	-1.05736
1.58	-0.75	-0.937277	-1.04833
1.59	-0.75	-0.934372	-1.03847
1.6	-0.75	-0.931003	-1.02778
1.61	-0.75	-0.927169	-1.01625
1.62	-0.75	-0.922869	-1.00389
1.63	-0.75	-0.918105	-0.990694
1.64	-0.75	-0.912875	-0.976667
1.65	-0.75	-0.907181	-0.961806
1.66	-0.75	-0.901021	-0.946111
1.67	-0.75	-0.894396	-0.929583
1.68	-0.75	-0.887307	-0.912222
1.69	-0.75	-0.879752	-0.894028
1.7	-0.75	-0.871732	-0.875
1.71	-0.75	-0.863247	-0.855139
1.72	-0.75	-0.854297	-0.834444
1.73	-0.75	-0.844883	-0.812917
1.74	-0.75	-0.835003	-0.790556
1.75	-0.75	-0.824658	-0.767361
1.76	-0.75	-0.813847	-0.743333
1.77	-0.75	-0.802572	-0.718472
1.78	-0.75	-0.790832	-0.692778
1.79	-0.75	-0.778627	-0.66625
1.8	-0.75	-0.765957	-0.638889
1.81	-0.75	-0.752821	-0.610694
1.82	-0.75	-0.739221	-0.581667
1.83	-0.75	-0.725156	-0.551806
1.84	-0.75	-0.710625	-0.521111
1.85	-0.75	-0.69563	-0.489583
1.86	-0.75	-0.680169	-0.457222
1.87	-0.75	-0.664244	-0.424028
1.88	-0.75	-0.647853	-0.39
1.89	-0.75	-0.630997	-0.355139
1.9	-0.75	-0.613677	-0.319444
