0	0	0	0
0.01	0.010025	0.0100452	0.0100561
0.02	0.0201	0.020181	0.0202235
0.03	0.030225	0.0304072	0.0305012
0.04	0.0404	0.0407238	0.0408881
0.05	0.050625	0.0511306	0.051383
0.06	0.0609	0.0616277	0.0619848
0.07	0.071225	0.0722149	0.0726923
0.08	0.0816	0.0828919	0.0835045
0.09	0.092025	0.0936587	0.0944201
0.1	0.1025	0.104515	0.105438
0.11	0.113025	0.115461	0.116557
0.12	0.1236	0.126495	0.127776
0.13	0.134225	0.137618	0.139094
0.14	0.1449	0.14883	0.15051
0.15	0.155625	0.16013	0.162022
0.16	0.1664	0.171518	0.17363
0.17	0.177225	0.182993	0.185332
0.18	0.1881	0.194555	0.197127
0.19	0.199025	0.206204	0.209013
0.2	0.21	0.217938	0.220991
0.21	0.221025	0.229759	0.233057
0.22	0.2321	0.241664	0.245212
0.23	0.243225	0.253654	0.257455
0.24	0.2544	0.265729	0.269782
0.25	0.265625	0.277886	0.282195
0.26	0.2769	0.290127	0.294691
0.27	0.288225	0.30245	0.307269
0.28	0.2996	0.314854	0.319928
0.29	0.311025	0.32734	0.332667
0.3	0.3225	0.339906	0.345484
0.31	0.334025	0.352551	0.358379
0.32	0.3456	0.365275	0.37135
0.33	0.357225	0.378077	0.384395
0.34	0.3689	0.390957	0.397514
0.35	0.380625	0.403913	0.410706
0.36	0.3924	0.416944	0.423968
0.37	0.404225	0.430051	0.437301
0.38	0.4161	0.443231	0.450702
0.39	0.428025	0.456484	0.46417
0.4	0.44	0.469809	0.477704
0.41	0.452025	0.483205	0.491303
0.42	0.4641	0.496672	0.504965
0.43	0.476225	0.510207	0.518689
0.44	0.4884	0.52381	0.532474
0.45	0.500625	0.537481	0.546319
0.46	0.5129	0.551217	0.560222
0.47	0.525225	0.565018	0.574183
0.48	0.5376	0.578883	0.588198
0.49	0.550025	0.59281	0.602269
0.5	0.5625	0.606799	0.616392
0.51	0.575025	0.620847	0.630567
0.52	0.5876	0.634955	0.644792
0.53	0.600225	0.64912	0.659067
0.54	0.6129	0.663342	0.673389
0.55	0.625625	0.677618	0.687757
0.56	0.6384	0.691949	0.702171
0.57	0.651225	0.706331	0.716629
0.58	0.6641	0.720765	0.731128
0.59	0.677025	0.735249	0.745669
0.6	0.69	0.74978	0.76025
0.61	0.703025	0.764359	0.774869
0.62	0.7161	0.778982	0.789525
0.63	0.729225	0.79365	0.804216
0.64	0.7424	0.80836	0.818942
0.65	0.755625	0.82311	0.833701
0.66	0.7689	0.8379	0.848491
0.67	0.782225	0.852727	0.863311
0.68	0.7956	0.86759	0.87816
0.69	0.809025	0.882488	0.893036
0.7	0.8225	0.897418	0.907938
0.71	0.836025	0.912379	0.922865
0.72	0.8496	0.927369	0.937814
0.73	0.863225	0.942387	0.952786
0.74	0.8769	0.957431	0.967778
0.75	0.890625	0.972498	0.982788
0.76	0.9044	0.987588	0.997816
0.77	0.918225	1.0027	1.01286
0.78	0.9321	1.01783	1.02792
0.79	0.946025	1.03297	1.04299
0.8	0.96	1.04813	1.05807
0.81	0.974025	1.0633	1.07317
0.82	0.9881	1.07849	1.08827
0.83	1.00223	1.09368	1.10338
0.84	1.0164	1.10888	1.1185
0.85	1.03063	1.12408	1.13362
0.86	1.0449	1.13929	1.14874
0.87	1.05923	1.1545	1.16387
0.88	1.0736	1.1697	1.17899
0.89	1.08803	1.1849	1.19411
0.9	1.1025	1.2001	1.20923
0.91	1.11703	1.21529	1.22435
0.92	1.1316	1.23046	1.23946
0.93	1.14623	1.24563	1.25456
0.94	1.1609	1.26078	1.26966
0.95	1.17563	1.27592	1.28474
0.96	1.1904	1.29103	1.29981
0.97	1.20523	1.30613	1.31487
